Title,URL,Web
LECREUSET快樂悠然綠的香料盛宴！法比歐攜手與你共創幸福的溫度 | LECREUSET、快樂悠然綠、法比歐、廚具 | 品牌新聞 | 妞新聞 niusnews,https://www.niusnews.com/=P03hvl3n9,www.niusnews.com
《絕地求生》PGI.S 全球邀請賽 每週系列賽 Week 4  戰報,http://www.upmedia.mg/news_info.php?SerialNo=108569,www.upmedia.mg
不用擔心玩不到　赤燭推出網路商店！,http://www.upmedia.mg/news_info.php?SerialNo=108546,www.upmedia.mg
Google 新一代的 Nest Hub 能靠雷達來記錄你的睡眠狀態,https://chinese.engadget.com/google-nest-hub-2nd-gen-sleep-tracking-motion-sensing-143622451.html,chinese.engadget.com
iQOO Neo5 是一款力求均衡的 Snapdragon 870 新機,https://chinese.engadget.com/vivo-iqoo-neo5-snapdragon-870-125429851.html,chinese.engadget.com
羅技推出首款入耳式遊戲耳機 G333,https://chinese.engadget.com/logitechs-first-in-ear-gaming-headphones-cost-50-120024964.html,chinese.engadget.com
Amazon 將撿貨倉庫的「小遊戲」擴大到 20 個州的設施,https://chinese.engadget.com/amazon-warehouse-worker-fc-games-expansion-103015626.html,chinese.engadget.com
限時免費 Tipard PDF Converter Platinum 3.0.38 PDF 轉檔工具下載 :: 哇哇3C日誌,https://ez3c.tw/9252,ez3c.tw
年薪110萬中和買房只能買鳥籠？苦主淚訴看房心得：買得起的不喜歡，喜歡的都買不起-風傳媒,https://www.storm.mg/lifestyle/3539621,www.storm.mg
臺北市大數據應用實例大公開 | iThome,https://www.ithome.com.tw/news/143186,www.ithome.com.tw
柯P數據施政：用數據面對問題，是解決問題的第一步 | iThome,https://www.ithome.com.tw/news/143179,www.ithome.com.tw
Cruise買下自駕車新創Voyage | iThome,https://www.ithome.com.tw/news/143266,www.ithome.com.tw
憑證兜售網站WeLeakInfo的2.4萬名客戶資料被駭客公開了 | iThome,https://www.ithome.com.tw/news/143265,www.ithome.com.tw
Git 2.31開始提供背景維護功能 | iThome,https://www.ithome.com.tw/news/143263,www.ithome.com.tw
Google開發新方法LEAF改進音訊分類任務 | iThome,https://www.ithome.com.tw/news/143255,www.ithome.com.tw
微軟針對HPC推出新虛擬機器Azure HBv3 | iThome,https://www.ithome.com.tw/news/143250,www.ithome.com.tw
臉書與News Corp達成3年新聞合作協議 | iThome,https://www.ithome.com.tw/news/143264,www.ithome.com.tw
遠傳今年將把5G遠距診療推向蘭嶼、綠島 | iThome,https://www.ithome.com.tw/news/143262,www.ithome.com.tw
Amazon Go有意在臺籌設研發團隊，低調展開徵才，預計最快Q3就會上工 | iThome,https://www.ithome.com.tw/news/143241,www.ithome.com.tw
臺灣研究人員解析SolarWinds供應鏈攻擊事件，攻擊者善於規避偵測、偽裝並融入環境 | iThome,https://www.ithome.com.tw/news/143240,www.ithome.com.tw
簡訊轉寄服務太鬆散，駭客付錢就能攔截你的簡訊 | iThome,https://www.ithome.com.tw/news/143249,www.ithome.com.tw
AWS釋出混沌工程服務FIS，供用戶進行受控破壞性實驗找出系統盲點 | iThome,https://www.ithome.com.tw/news/143248,www.ithome.com.tw
殭屍網路程式也用Exchange漏洞發動挖礦攻擊 | iThome,https://www.ithome.com.tw/news/143247,www.ithome.com.tw
騰訊多媒體實驗室劉杉：沉浸式媒體是虛擬現實技術的下一步 | 機器之心,https://www.jiqizhixin.com/articles/2021-03-16-5,www.jiqizhixin.com
數學奧賽冠軍都做不對的題，卻被拿來考ML模型？GPT-3：我不行 | 機器之心,https://www.jiqizhixin.com/articles/2021-03-16-4,www.jiqizhixin.com
無需卷積，完全基於Transformer的首個視頻理解架構TimeSformer出爐 | 機器之心,https://www.jiqizhixin.com/articles/2021-03-16-3,www.jiqizhixin.com
純PyTorch語音工具包SpeechBrain開源，Kaldi：我壓力有點大 | 機器之心,https://www.jiqizhixin.com/articles/2021-03-16-2,www.jiqizhixin.com
Yes！AMD發佈7nm服務器芯片「米蘭」：Zen 3架構，IPC提升19%，最高64核 | 機器之心,https://www.jiqizhixin.com/articles/2021-03-16,www.jiqizhixin.com
微軟釋出Exchange Server漏洞的一鍵緩解工具 | iThome,https://www.ithome.com.tw/news/143246,www.ithome.com.tw
Google Chrome修補今年第三個遭開採的零時差漏洞 | iThome,https://www.ithome.com.tw/news/143244,www.ithome.com.tw
AWS S3滿15週年，已儲存1百兆個物件 | iThome,https://www.ithome.com.tw/news/143243,www.ithome.com.tw
Azure身分驗證機制故障造成Teams及Exchange等服務無法存取 | iThome,https://www.ithome.com.tw/news/143242,www.ithome.com.tw
【從科技引擎到數據引擎，北市數位轉型的下一步】臺北市如何用大數據管理市政 | iThome,https://www.ithome.com.tw/news/143177,www.ithome.com.tw
基礎研究沒有真正推動技術創新，誰該資助它？ | 機器之心,https://www.jiqizhixin.com/articles/2021-03-15-8,www.jiqizhixin.com
面對外界期盼，她不想做「神力女超人」！只要盡心享受過程中的美好，成果自然手到擒來！ | 創新拿鐵,https://startuplatte.com/2021/03/16/citi-bank-jane-fraser/,startuplatte.com
影評／迪士尼《尋龍使者：拉雅》打造首位東南亞公主！靠武術和萌獸征服全世界-風傳媒,https://www.storm.mg/lifestyle/3541787?page=1,www.storm.mg
日本人低估惡劣天氣，讓89名漢人慘死合歡山中…揭臺灣史上最嚴重的山難「野呂寧事件」-風傳媒,https://www.storm.mg/lifestyle/3540391?page=1,www.storm.mg
2021賞花攻略》嘉義阿里山「2021瑞裏紫藤花季」浪漫開幕！ 26處賞花景點大公開-風傳媒,https://www.storm.mg/lifestyle/3541926,www.storm.mg
在玩家幫助下，Rockstar 終於有望修復《GTA Online》載入過慢的問題了,https://chinese.engadget.com/rockstar-gta-online-pc-loading-times-fix-090058162.html,chinese.engadget.com
中信中國高股息00882殖利率7%可買嗎？入手前3件事先搞懂，高配息絕不等於高報酬-風傳媒,https://www.storm.mg/lifestyle/3539479?page=1,www.storm.mg
8BitDo 的 Pro 2 手把增添背鍵與快速設定檔切換鍵,https://chinese.engadget.com/8-bitdo-pro-2-controller-073016461.html,chinese.engadget.com
如何說服老闆購買最近很夯的儲能系統？專家教你聰明溝通3步驟，保證一開口就能打動人心-風傳媒,https://www.storm.mg/lifestyle/3541306?page=1,www.storm.mg
成功人士必做的3個早晨習慣！專家傳授超強祕訣，重複做30天就能養成-風傳媒,https://www.storm.mg/lifestyle/3541220?page=1,www.storm.mg
體重沒變，竟成了肌少型肥胖？增肌減脂、健康慢活四原則 | 知 識 家 | 知識家,https://www.knowledger.info/2021/03/16/lose-weight-4-principles/,www.knowledger.info
年繳5萬替孩子買儲蓄險，繳到一半後悔想解約…網友一面倒勸媽堅持：未來小孩會感謝你！-風傳媒,https://www.storm.mg/lifestyle/3540951,www.storm.mg
BMW iDrive 8 系統能更好地為駕駛者所用,https://chinese.engadget.com/bmw-i-drive-8-reveal-060657600.html,chinese.engadget.com
最後兩天，Dyson 優惠套裝 74 折買齊 Supersonic、HP06、V11 Absolute Pro,https://chinese.engadget.com/dyson-2021-spring-bundle-sales-060603344.html,chinese.engadget.com
外國人喝酒最愛說的Cheers，除了「乾杯」還有什麼意思？2分鐘學會老外日常生活必說的英文單字-風傳媒,https://www.storm.mg/lifestyle/3541087?page=1,www.storm.mg
配股配息其實是左手換右手？存股達人孫悟天用2個案例，破解除權息背後迷思-風傳媒,https://www.storm.mg/lifestyle/3539408?page=1,www.storm.mg
學霸都在這時間讀書的？他揭學習的黃金時段：這一小時記憶力會達到顛峯-風傳媒,https://www.storm.mg/lifestyle/3539536?page=1,www.storm.mg
搶救9天仍不治！女騎士遭賓士撞擊，無照富少下場曝光-風傳媒,https://www.storm.mg/lifestyle/3541028,www.storm.mg
百度自駕車在滄洲獲準收費載人路試,https://chinese.engadget.com/baidu-apollo-go-commercialization-tests-changzhou-030015189.html,chinese.engadget.com
5G概念ETF至少再夯5年！專家公開挑選3原則，一分鐘找出最適合你的5G商品-風傳媒,https://www.storm.mg/lifestyle/3531802,www.storm.mg
我的產品如何做贏跨國企業？原來巨頭也有不能做的產品 - 專案管理生活思維,https://www.projectup.net/article/view/id/16707,www.projectup.net
孩子該用什麼心態面對班上特殊生？資深教師道出心碎真相：他們的存在，提醒我們記得心存感激-風傳媒,https://www.storm.mg/lifestyle/3534077?page=1,www.storm.mg
IKEA敦北店將熄燈、內湖店緊接開幕！專家分析兩大商圈未來走向-風傳媒,https://www.storm.mg/lifestyle/3539827,www.storm.mg
Elon Musk 多了個「Tesla 電音王」的頭銜...,https://chinese.engadget.com/elon-musk-tesla-technoking-game-of-thrones-master-of-coin-010047000.html,chinese.engadget.com
產品很多，但每個都不賣？企業成功轉型的第一步：減法思維 - 專案管理生活思維,https://www.projectup.net/article/view/id/16713,www.projectup.net
拆解小米11，組件輕鬆可拆，iFixit 僅僅給出4分，仍勝 Galaxy S21 Ultra | Qooah,https://qooah.com/2021/03/16/ifixit-xiaomi-mi-11-teardown/,qooah.com
榮耀將推出 Magic 系列摺疊手機，對標「前妻」華為 Mate X | Qooah,https://qooah.com/2021/03/16/honor-will-launch-magic-series-folding-phones/,qooah.com
Chrome 以「無痕」為「有痕」？Google 或面臨 50 億美元罰款！ | Qooah,https://qooah.com/2021/03/16/judge-rules-5-billion-google-chrome-incognito-mode-lawsuit/,qooah.com
Microsoft Surface Duo 將於今年推出後續機，改善設計並支援 5G 網絡 | Qooah,https://qooah.com/2021/03/16/new-microsoft-surface-duo-in-2021/,qooah.com
中國境內實測，Signal 已死!! | Qooah,https://qooah.com/2021/03/16/china-blocked-signal/,qooah.com
Honda 發佈新車廂空氣過濾裝置，可隔絕武肺病毒，未來新車標配 | Qooah,https://qooah.com/2021/03/16/hondas-new-air-filter-battles-coronavirus/,qooah.com
【76人 對 尼克】NBA直播Live線上看， 03/17 美國職籃線上轉播 - 蘋果仁 - iPhone/iOS/好物推薦科技媒體,https://applealmond.com/posts/91981,applealmond.com
．2021\03\17\3S MARKET Daily 智慧產業新資訊 - 3S Market「全球智慧科技應用」市場資訊網,http://3smarket-info.blogspot.com/2021/03/202103173s-market-daily.html,3smarket-info.blogspot.com
綠角財經筆記: Vanguard FTSE Europe ETF分析介紹(VGK，2021年版),http://greenhornfinancefootnote.blogspot.com/2021/03/vanguard-ftse-europe-etfvgk2021.html,greenhornfinancefootnote.blogspot.com
．關於智慧位生產製造的七件事 - 3S Market「全球智慧科技應用」市場資訊網,http://3smarket-info.blogspot.com/2021/03/blog-post_17.html,3smarket-info.blogspot.com
「持有、交易、挖礦」全面封殺！印度擬祭加密貨幣「最嚴禁令」,https://blockcast.it/2021/03/15/india-would-be-the-first-major-economy-to-make-holding-cryptocurrency-illegal/?utm_source=rss&utm_medium=rss&utm_campaign=india-would-be-the-first-major-economy-to-make-holding-cryptocurrency-illegal,blockcast.it
